m,n,R,s,seed,ker_dim,s_val,decomp_error,w
14,,80,45,0,55,0.0009744848586271,5.066273454750047,0.8810294877803658
14,,80,46,0,55,0.0007478401834052,4.987491678674967,0.9050452971535752
14,,80,47,0,55,0.0010431636385591,5.022591301365087,0.8867960372060678
14,,80,48,0,55,0.000610855888348,5.004275858870064,0.9153250134955986
14,,80,49,0,55,0.0008515963262673,4.9602427737240395,0.8373867797074357
14,,80,50,0,55,0.0003126302971318,4.9205714503264595,0.8414941801590068
14,,80,51,0,55,0.0004286609874944,4.798129228523507,0.8805749703946929
14,,80,52,0,55,0.0003346063324964,4.862322547546027,0.9462441407111284
14,,80,53,0,55,0.0002669736917268,4.946511493265525,0.9291655845427564
14,,80,54,0,55,0.0003125021486271,4.731954053422139,0.9057682193605748
14,,81,55,0,136,0.0060578942846357,8.051849982061903,0.8286721755188429
14,,81,56,0,136,0.0067428901047007,8.07297741535076,0.8287523281801319
14,,81,57,0,136,0.0067031236989179,8.04261067704116,0.8719295579014474
14,,81,58,0,136,0.0051101139495503,8.00180281185555,0.8694147900184767
14,,81,59,0,136,0.0066323232145895,8.034950957193402,0.8535037262667884
14,,81,60,0,136,0.0046090037643324,8.059331221977358,0.8655179265329235
14,,81,61,0,136,0.0052050093074548,8.023497356332713,0.8426477143740518
14,,81,62,0,136,0.0057344729372726,8.033293285805724,0.843366356340815
14,,81,63,0,136,0.0055331965563274,8.050456019088982,0.8356216280427318
14,,81,64,0,136,0.0051501376987467,8.041717471622386,0.8608754045250209
14,,81,65,0,136,0.0049455489834703,8.038363981320304,0.8732053949736751
14,,81,66,0,136,0.0066435870963942,8.021775681022367,0.8146371929813498
14,,81,67,0,136,0.0051437646476177,7.972367031206154,0.800024818589295
14,,81,68,0,136,0.0048147668926677,8.027069429070652,0.8388406171510063
14,,81,69,0,136,0.0044783247062291,8.042819279348734,0.8668664565297765
14,,81,70,0,136,0.0052100148215224,8.03004785105661,0.8899342552189353
14,,81,71,0,136,0.0054152751592997,8.045250411750635,0.8374788863134888
14,,81,72,0,136,0.0038702715539729,8.044383005957819,0.8763799524336481
14,,81,73,0,136,0.0039388662613481,8.014221392156527,0.8281645813631616
14,,81,74,0,136,0.0042056137606719,8.04256232396452,0.8580862803224931
14,,81,75,0,136,0.0043105280693154,8.0142401999517,0.8342758457849849
14,,81,76,0,136,0.0040151403005616,8.04853158129771,0.8806002163491814
14,,81,77,0,136,0.0044055933102124,8.034962351179205,0.8974693189205141
14,,81,78,0,136,0.0036987903407842,8.003360270514019,0.8359837766492513
14,,81,79,0,136,0.0037141311376201,8.02761163076523,0.8594973731804446
14,,81,80,0,136,0.0031455242069915,8.022065974334536,0.8694703330338691
14,,81,81,0,136,0.0038037410010162,8.004812118478227,0.8664420785639962
