m,n,R,s,seed,ker_dim,s_val,decomp_error,w
5,6,17,12,0,12,0.004372698572427869,1.236175853427532e-12,2.220446049250313e-16
5,6,17,13,0,13,0.010750928114901298,2.00998590591469e-12,3.3306690738754696e-16
5,6,17,14,0,14,0.01391492687413212,1.0253439217086115e-13,3.3306690738754696e-16
5,6,17,15,0,15,0.017294647032095448,9.431543495951431e-13,4.440892098500626e-16
5,6,17,16,0,16,0.009253317031895835,2.74410415979211e-13,3.3306690738754696e-16
5,6,17,17,0,17,0.00792238983105245,1.0022819615641313e-12,1.1102230246251565e-16
2,18,17,0,0,0,0.0006838714467373672,,
2,18,17,1,0,1,3.337311609383444e-05,1.1440203901414322e-13,0.0
2,18,17,2,0,2,0.0014435379366620914,3.3248208001649967e-14,0.0
2,18,17,3,0,3,0.0016607013894973722,3.8277221557698934e-14,2.220446049250313e-16
2,18,17,4,0,4,9.232394565250626e-05,4.590671064654543e-13,0.0
2,18,17,5,0,5,0.0005311364656237873,1.48951206563223e-13,1.1102230246251565e-16
2,18,17,6,0,6,0.0009044624276909847,2.788307098172237e-12,2.220446049250313e-16
2,18,17,7,0,7,0.0003310545494736723,1.870945606887564e-12,4.440892098500626e-16
2,18,17,8,0,8,0.0011833149071866721,2.126919664898837e-13,1.1102230246251565e-16
2,18,17,9,0,9,0.0014119592420361966,4.560735841064449e-12,2.220446049250313e-16
2,18,17,10,0,10,0.0006170209555487475,7.940355253271162e-13,1.1102230246251565e-16
2,18,17,11,0,11,0.00017271438925694832,1.289181437009135e-11,1.1102230246251565e-16
2,18,17,12,0,12,0.0026234532393236225,2.4734584124306964e-13,2.220446049250313e-16
2,18,17,13,0,13,0.0003133872353638886,3.99026942643607e-13,2.220446049250313e-16
2,18,17,14,0,14,0.001096254427786318,4.824891573178977e-12,1.1102230246251565e-16
2,18,17,15,0,15,0.00019312582330482456,5.7463489419425026e-12,3.3306690738754696e-16
2,18,17,16,0,16,0.0002126587830428761,8.508462423977694e-13,4.440892098500626e-16
2,18,17,17,0,17,0.0008578297955721799,4.915614391687976e-13,2.220446049250313e-16
2,18,18,18,0,18,3.251176187219445e-05,3.418348895755354e-12,2.220446049250313e-16
3,11,17,0,0,0,0.013599882142343592,,
3,11,17,1,0,1,0.012743759688917815,2.0384443861856114e-15,0.0
3,11,17,2,0,2,0.014272085352878765,3.2570308039162854e-13,0.0
3,11,17,3,0,3,0.013526550160691335,2.9644154906949076e-14,2.220446049250313e-16
3,11,17,4,0,4,0.009513763409157773,6.937441743186837e-14,1.1102230246251565e-16
3,11,17,5,0,5,0.012450043183989021,2.8233787231862713e-14,1.1102230246251565e-16
3,11,18,6,0,6,0.0004040639290144557,3.944145449948788e-13,3.3306690738754696e-16
3,11,18,7,0,7,0.0015540121209417126,5.756435392927541e-13,2.220446049250313e-16
3,11,18,8,0,8,0.0015783586113645302,3.799686765383522e-10,0.0
3,11,18,9,0,9,0.001431031718595075,4.102924467379968e-12,3.3306690738754696e-16
3,11,18,10,0,10,0.0029836571698149974,3.457825711275149e-13,2.220446049250313e-16
3,11,18,11,0,11,0.0030841420178019645,4.924601573145747e-13,3.3306690738754696e-16
3,11,18,12,0,12,0.005258159551426949,3.3698055650367546e-13,3.3306690738754696e-16
3,11,18,13,0,13,0.0010665679879425425,4.161393788909933e-12,1.1102230246251565e-16
3,11,18,14,0,14,0.0027759391425321244,1.7887204167460266e-12,3.3306690738754696e-16
3,11,18,15,0,15,0.0014430641515880932,3.820179474112188e-12,4.440892098500626e-16
3,11,18,16,0,16,0.003835050709397562,1.6287465087642598e-12,3.3306690738754696e-16
3,11,18,17,0,17,0.004879463080128426,4.804200854503628e-13,4.440892098500626e-16
3,11,18,18,0,18,0.002149779858048518,5.399085403591416e-13,2.220446049250313e-16
4,8,17,0,0,0,0.01699416716557563,,
4,8,17,1,0,1,0.022636377554336142,1.8690293846781117e-15,0.0
4,8,17,2,0,2,0.023602617010101523,1.426860304201014e-14,0.0
4,8,18,3,0,3,0.0010853708841854588,8.017812348786721e-13,0.0
4,8,18,4,0,4,0.0019310938653901123,1.171856097515072e-13,0.0
4,8,18,5,0,5,0.0015642352564850105,3.0443443641744316e-13,2.220446049250313e-16
4,8,18,6,0,6,0.004831433090779313,6.197579985679316e-13,2.220446049250313e-16
4,8,18,7,0,7,0.005832021019366914,1.1493964450577008e-13,2.220446049250313e-16
4,8,18,8,0,8,0.004699237117144238,5.1693497622573605e-11,2.220446049250313e-16
4,8,18,9,0,9,0.008060342753606231,6.209280802528588e-13,1.1102230246251565e-16
4,8,18,10,0,10,0.009109545329492425,1.4715923631662697e-12,2.220446049250313e-16
4,8,18,11,0,11,0.006581417311325885,6.075445744610179e-12,3.3306690738754696e-16
4,8,18,12,0,12,0.0074566760306209404,2.996304519639275e-13,3.3306690738754696e-16
4,8,18,13,0,13,0.0026740956894294923,5.087002038054115e-13,1.1102230246251565e-16
4,8,18,14,0,14,0.010952870549884487,3.4963503135169527e-13,2.220446049250313e-16
4,8,18,15,0,15,0.010719378963678267,9.27152287095553e-13,1.1102230246251565e-16
4,8,18,16,0,16,0.011813885725202351,6.359747027919451e-12,2.220446049250313e-16
4,8,18,17,0,17,0.005676322272881657,1.5411127871412925e-12,3.3306690738754696e-16
4,8,18,18,0,18,0.004085780011076264,3.692635387296477e-13,2.220446049250313e-16
2,19,18,0,0,0,0.0018211173565877935,,
2,19,18,1,0,1,0.0017748535891746531,1.3790870045064689e-14,0.0
2,19,18,2,0,2,0.00033493892125751094,2.7564891376105736e-13,2.220446049250313e-16
2,19,18,3,0,3,0.0015373779523475456,8.929700505594393e-14,1.1102230246251565e-16
2,19,18,4,0,4,0.0006428051467181294,1.13768244845013e-13,1.1102230246251565e-16
2,19,18,5,0,5,9.904644221790172e-05,9.203663648882558e-13,0.0
2,19,18,6,0,6,0.0017559329803244837,4.156392285050187e-11,0.0
2,19,18,7,0,7,0.0025359986856486488,1.4567604101066138e-13,2.220446049250313e-16
2,19,18,8,0,8,0.0047769850447906695,1.6336199088850343e-13,0.0
2,19,18,9,0,9,0.000498102859974711,1.9173976824527444e-12,4.440892098500626e-16
2,19,18,10,0,10,0.0021469015129154056,5.638811416771745e-12,2.220446049250313e-16
2,19,18,11,0,11,0.00021945017241690518,6.31327630948304e-12,3.3306690738754696e-16
2,19,18,12,0,12,0.00039511778442890904,6.403532725253581e-12,2.220446049250313e-16
2,19,18,13,0,13,0.002166935692997279,2.241722889537603e-12,2.220446049250313e-16
2,19,18,14,0,14,0.00043345924688303905,3.315471068270025e-12,3.3306690738754696e-16
2,19,18,15,0,15,9.701078597610566e-05,9.848781872094612e-13,3.3306690738754696e-16
2,19,18,16,0,16,0.00086897885804744,1.8107425351578069e-12,2.220446049250313e-16
2,19,18,17,0,17,0.00011890021496202731,1.2818433826930158e-12,2.220446049250313e-16
2,19,18,18,0,18,7.516972542700185e-05,2.1494371281397415e-12,3.3306690738754696e-16
2,19,19,19,0,19,9.17939578549657e-05,1.0269158382280963e-11,6.661338147750939e-16
2,20,19,0,0,0,0.0006932757915138785,,
2,20,19,1,0,1,0.0009485180914900856,2.4158024410020124e-14,0.0
2,20,19,2,0,2,0.0009735161753529036,4.364845205564739e-14,0.0
2,20,19,3,0,3,0.0014346906300308291,1.238415503598607e-13,1.1102230246251565e-16
2,20,19,4,0,4,0.0019317060003754217,1.2266206957443274e-13,0.0
2,20,19,5,0,5,0.0002611237231060706,2.0240008924619865e-13,3.3306690738754696e-16
2,20,19,6,0,6,6.00763107319545e-05,7.450595639287126e-13,3.3306690738754696e-16
2,20,19,7,0,7,0.0005395939733454997,7.734475049719467e-13,4.440892098500626e-16
2,20,19,8,0,8,0.0005615110499003798,4.638027260716877e-12,0.0
2,20,19,9,0,9,2.7852950565298484e-06,2.7717258057028277e-11,3.3306690738754696e-16
2,20,19,10,0,10,0.0009434474488571161,1.8990060876863166e-10,3.3306690738754696e-16
2,20,19,11,0,11,0.0011226623023734383,4.633268195122278e-12,2.220446049250313e-16
2,20,19,12,0,12,0.00025570958857458085,1.248116353463406e-12,4.440892098500626e-16
2,20,19,13,0,13,9.777921499359853e-05,1.0528710152002746e-11,3.3306690738754696e-16
2,20,19,14,0,14,0.004584885057077765,5.5855426516547594e-12,2.220446049250313e-16
2,20,19,15,0,15,0.0011036019380839565,3.088890686305133e-13,3.3306690738754696e-16
2,20,19,16,0,16,0.0006469727389704293,8.705404512694668e-12,3.3306690738754696e-16
2,20,19,17,0,17,0.0015448959298969744,7.900595947849946e-13,2.220446049250313e-16
2,20,19,18,0,18,0.00029915814640926356,1.549028686320935e-12,2.220446049250313e-16
2,20,19,19,0,19,0.0001365091318347625,4.105483967159982e-11,3.3306690738754696e-16
2,20,20,20,0,20,1.2706802227037919e-05,1.636388432342958e-11,2.220446049250313e-16
3,12,19,0,0,0,0.006701571330538535,,
3,12,19,1,0,1,0.010190833561396665,2.8242768780696554e-15,1.1102230246251565e-16
3,12,19,2,0,2,0.008475046281922818,1.224412167635888e-14,0.0
3,12,19,3,0,3,0.0056219356524498595,5.942075743983236e-14,1.1102230246251565e-16
3,12,19,4,0,4,0.016792175692254746,5.387843588874121e-13,2.220446049250313e-16
3,12,19,5,0,5,0.008722022753368978,1.9061346987366846e-13,0.0
3,12,19,6,0,6,0.008059155037164221,9.180525992430564e-14,0.0
3,12,19,7,0,7,0.0034076461818993192,2.6430781949887635e-13,1.1102230246251565e-16
3,12,19,8,0,8,0.00652436733262394,3.733238037052439e-12,3.3306690738754696e-16
3,12,19,9,0,9,0.0049334345286143775,4.431511996080859e-12,3.3306690738754696e-16
3,12,19,10,0,10,0.01062394435854297,4.0523903509897837e-13,3.3306690738754696e-16
3,12,19,11,0,11,0.010490606722836963,7.502761596576551e-13,3.3306690738754696e-16
3,12,20,12,0,12,0.0001451154541359438,2.4921976868696846e-11,2.220446049250313e-16
3,12,20,13,0,13,0.0014815050427174265,1.0547355270079592e-12,4.440892098500626e-16
3,12,20,14,0,14,0.0005678510310126581,4.849919394213883e-12,1.1102230246251565e-16
3,12,20,15,0,15,0.0007398326164237175,1.7492327550381745e-10,3.3306690738754696e-16
3,12,20,16,0,16,0.0010645347864020895,1.2668303885538347e-10,1.1102230246251565e-16
3,12,20,17,0,17,0.0010604501386568526,1.5988141144821134e-11,4.440892098500626e-16
3,12,20,18,0,18,0.0008186913815135191,3.149117669320369e-11,5.551115123125783e-16
3,12,20,19,0,19,0.002399818574447865,1.5375600443953501e-12,4.440892098500626e-16
3,12,20,20,0,20,0.0010031853730314854,2.2191186600918102e-12,3.3306690738754696e-16
5,7,20,0,0,0,0.00014958382665292212,,
5,7,20,1,0,1,0.0004004745524070396,2.363292950721064e-14,0.0
5,7,20,2,0,2,0.0032174413460519698,2.5352015843122975e-14,3.3306690738754696e-16
5,7,20,3,0,3,0.001686345252395025,5.84344614663946e-13,1.1102230246251565e-16
5,7,20,4,0,4,0.00757379183882483,1.3233377010262787e-13,0.0
5,7,20,5,0,5,0.007421137882802475,3.3657720844587445e-13,2.220446049250313e-16
5,7,20,6,0,6,0.004754644114317815,5.062232980669071e-13,2.220446049250313e-16
5,7,20,7,0,7,0.0037612769156047817,1.5977802014149772e-13,1.1102230246251565e-16
5,7,20,8,0,8,0.010480702913509637,8.961038601586858e-14,2.220446049250313e-16
5,7,20,9,0,9,0.008660864162792386,1.6434317814247876e-12,0.0
5,7,20,10,0,10,0.009473636077933747,2.5655751737100707e-13,1.1102230246251565e-16
5,7,20,11,0,11,0.011767005337619551,1.6078030865885001e-12,2.220446049250313e-16
5,7,20,12,0,12,0.009730517186710464,1.1747784275182014e-12,4.440892098500626e-16
5,7,20,13,0,13,0.009709010731295365,2.4483803132270408e-12,2.220446049250313e-16
5,7,20,14,0,14,0.006246638679431743,1.6478584804894067e-11,2.220446049250313e-16
5,7,20,15,0,15,0.01084694840551795,8.946654682135196e-12,1.1102230246251565e-16
5,7,20,16,0,16,0.017073952569126118,6.21349966407636e-13,0.0
5,7,20,17,0,17,0.012631237317519533,7.094256858335411e-11,3.3306690738754696e-16
5,7,20,18,0,18,0.013688588993974904,1.220060206265637e-11,4.440892098500626e-16
5,7,20,19,0,19,0.01083581056660034,2.5472882722366117e-12,2.220446049250313e-16
5,7,20,20,0,20,0.006727488533683626,7.030928852058768e-12,2.220446049250313e-16
5,7,21,21,0,21,0.00032530901932038706,9.202541595581771e-12,3.3306690738754696e-16
2,21,20,0,0,0,8.332518930192448e-05,,
2,21,20,1,0,1,0.0012707904155390747,1.0141438057732001e-14,1.1102230246251565e-16
2,21,20,2,0,2,0.0016207139328736845,9.856176655666274e-14,0.0
2,21,20,3,0,3,0.0023343590056257475,4.374497576249866e-14,2.220446049250313e-16
2,21,20,4,0,4,0.0006859686911942392,6.029204995266385e-13,2.220446049250313e-16
2,21,20,5,0,5,0.0012023093205164074,2.60773420659467e-13,1.1102230246251565e-16
2,21,20,6,0,6,0.00010251732112634895,9.771950066974108e-12,3.3306690738754696e-16
2,21,20,7,0,7,0.0003858412895401008,1.650601212455035e-12,0.0
2,21,20,8,0,8,0.00024122455954246535,9.191855719383296e-13,1.1102230246251565e-16
2,21,20,9,0,9,0.00036026439599353923,6.454268041615178e-13,2.220446049250313e-16
2,21,20,10,0,10,0.0005424884721445025,6.575462326044673e-13,2.220446049250313e-16
2,21,20,11,0,11,0.0003161280126729969,1.0262967119107123e-12,1.1102230246251565e-16
2,21,20,12,0,12,0.00020614067483372737,6.522277714601173e-12,4.440892098500626e-16
2,21,20,13,0,13,0.0013655380141873604,8.644389061565994e-13,3.3306690738754696e-16
2,21,20,14,0,14,0.0001980448916648083,1.1314983057323048e-11,3.3306690738754696e-16
2,21,20,15,0,15,0.0017049342152700468,3.2268726329726546e-12,2.220446049250313e-16
2,21,20,16,0,16,0.00010782681108733778,9.077042392499904e-13,2.220446049250313e-16
2,21,20,17,0,17,5.53480538433538e-05,2.848893032769802e-12,3.3306690738754696e-16
2,21,20,18,0,18,0.0005481165017726787,8.90587123087171e-12,2.220446049250313e-16
2,21,20,19,0,19,5.077313228801677e-05,4.245069535588889e-12,5.551115123125783e-16
2,21,20,20,0,20,1.5496317569503763e-05,1.8476780999655105e-11,3.3306690738754696e-16
2,21,21,21,0,21,0.0012039627999467564,9.04003911642549e-13,3.3306690738754696e-16
4,9,20,0,0,0,0.009004597027325123,,
4,9,20,1,0,1,0.004746814332948569,6.873982096210663e-15,1.1102230246251565e-16
4,9,20,2,0,2,0.008472076928095738,1.8107326218119876e-14,1.1102230246251565e-16
4,9,20,3,0,3,0.0072018854104833885,2.2603543813508165e-13,1.1102230246251565e-16
4,9,20,4,0,4,0.010966595583990978,2.607638746343482e-13,2.220446049250313e-16
4,9,20,5,0,5,0.0082130536154096,2.2215993535821157e-13,1.1102230246251565e-16
4,9,20,6,0,6,0.012399637245658244,8.416193286123359e-13,2.220446049250313e-16
4,9,20,7,0,7,0.010545006991278374,6.825818885849322e-13,0.0
4,9,20,8,0,8,0.012885220152785405,7.800636791813921e-14,3.3306690738754696e-16
4,9,20,9,0,9,0.009093746403928375,1.8413533365955124e-13,2.220446049250313e-16
4,9,20,10,0,10,0.013402596737361234,5.886023474117156e-13,2.220446049250313e-16
4,9,20,11,0,11,0.014630174447484373,1.0127066020598381e-12,0.0
4,9,20,12,0,12,0.006862077067022019,6.75478954949604e-12,5.551115123125783e-16
4,9,20,13,0,13,0.011345327107046154,3.0196620559932047e-13,3.3306690738754696e-16
4,9,20,14,0,14,0.009416468890595275,3.246414248925564e-13,2.220446049250313e-16
4,9,21,15,0,15,0.0005576402504028756,1.2517939909458035e-12,2.220446049250313e-16
4,9,21,16,0,16,0.000257734378942335,4.900668748559927e-11,4.440892098500626e-16
4,9,21,17,0,17,0.002442730809545212,2.5697768802949213e-10,3.3306690738754696e-16
4,9,21,18,0,18,0.0019934910241350638,8.297906593058717e-12,2.220446049250313e-16
4,9,21,19,0,19,0.00333106585663897,6.6582800917093976e-12,4.440892098500626e-16
4,9,21,20,0,20,0.004356960350491683,1.6460495688363697e-12,2.220446049250313e-16
4,9,21,21,0,21,0.0019711637061690596,2.199583429624046e-12,4.440892098500626e-16
6,6,20,0,0,0,0.01351439407068774,,
6,6,20,1,0,1,0.010929283148828994,1.9500803174721274e-15,0.0
6,6,20,2,0,2,0.023078088248889055,4.561083903586969e-13,1.1102230246251565e-16
6,6,20,3,0,3,0.016374940636214235,2.6244095190320457e-14,3.3306690738754696e-16
6,6,20,4,0,4,0.018415903369539535,2.895677946906666e-14,0.0
6,6,20,5,0,5,0.021541324784474167,1.5493358230856578e-14,1.1102230246251565e-16
6,6,21,6,0,6,0.001528215061888467,3.957484693931232e-13,2.220446049250313e-16
6,6,21,7,0,7,0.0032107485823679874,9.850606883366395e-14,1.1102230246251565e-16
6,6,21,8,0,8,0.001915590083871332,4.821967325344426e-12,1.1102230246251565e-16
6,6,21,9,0,9,0.0019605476240808005,4.359065841409154e-11,2.220446049250313e-16
6,6,21,10,0,10,0.0027950876235332853,1.7139462879260106e-12,3.3306690738754696e-16
6,6,21,11,0,11,0.002792114243830089,2.5991035607534414e-12,3.3306690738754696e-16
6,6,21,12,0,12,0.0040085482012935745,5.290750893886065e-12,1.1102230246251565e-16
6,6,21,13,0,13,0.00790616839086369,1.9618971920923427e-12,1.1102230246251565e-16
6,6,21,14,0,14,0.0053192102614193285,2.484331333038843e-12,3.3306690738754696e-16
6,6,21,15,0,15,0.007508258947263414,6.364944256796419e-13,3.3306690738754696e-16
6,6,21,16,0,16,0.006002601227420177,2.7379563715503598e-11,3.3306690738754696e-16
6,6,21,17,0,17,0.00839375768188211,1.3048054862164981e-11,1.1102230246251565e-16
6,6,21,18,0,18,0.009735778584938916,2.5430626471725882e-12,2.220446049250313e-16
6,6,21,19,0,19,0.005014456053495871,2.988163204846455e-12,3.3306690738754696e-16
6,6,21,20,0,20,0.012545856530255178,1.9297510068305181e-13,3.3306690738754696e-16
6,6,21,21,0,21,0.006142467896031931,3.4146573495172133e-12,4.440892098500626e-16
2,22,21,0,0,0,7.86693913731758e-05,,
2,22,21,1,0,1,0.00016699904413107757,3.846959236354459e-14,1.1102230246251565e-16
2,22,21,2,0,2,5.6085380972926514e-05,4.0958247567628247e-13,0.0
2,22,21,3,0,3,0.00018045997922431844,7.186497310074349e-13,0.0
2,22,21,4,0,4,0.00031175972909897786,2.6181471197359755e-13,0.0
2,22,21,5,0,5,0.002151116415198645,1.2281067969566135e-11,3.3306690738754696e-16
2,22,21,6,0,6,0.001521223081129814,1.9893687170398308e-13,2.220446049250313e-16
2,22,21,7,0,7,0.00030399231398923007,9.026298310034591e-13,1.1102230246251565e-16
2,22,21,8,0,8,9.359506908160615e-05,6.87683736539695e-13,2.220446049250313e-16
2,22,21,9,0,9,0.000807420208312774,6.10091766649464e-11,3.3306690738754696e-16
2,22,21,10,0,10,0.00028524666980296126,1.4180319127261823e-12,1.1102230246251565e-16
2,22,21,11,0,11,0.000284040256778119,3.3606045293747998e-12,1.1102230246251565e-16
2,22,21,12,0,12,0.0007944255931200876,4.101636816992594e-12,1.1102230246251565e-16
2,22,21,13,0,13,0.0004962530775730324,3.59818055550802e-11,2.220446049250313e-16
2,22,21,14,0,14,2.9407718688756105e-07,4.824256946676171e-10,3.3306690738754696e-16
2,22,21,15,0,15,0.0007339166891552828,8.737698570581038e-13,0.0
2,22,21,16,0,16,0.00024389985625078336,3.129548376970408e-12,7.771561172376096e-16
2,22,21,17,0,17,0.00046769549612008193,1.4057415370589212e-12,4.440892098500626e-16
2,22,21,18,0,18,0.0004030265928137205,1.561416432806343e-11,3.3306690738754696e-16
2,22,21,19,0,19,0.00010134157683328809,7.871660537840154e-12,4.440892098500626e-16
2,22,21,20,0,20,0.0003858898396248131,2.0794360498306776e-12,3.3306690738754696e-16
2,22,21,21,0,21,0.001922548295646122,3.4419772395901867e-12,7.771561172376096e-16
2,22,22,22,0,22,4.0647522541765506e-05,1.3941770056776032e-11,4.440892098500626e-16
3,13,21,0,0,0,0.0020592008350702956,,
3,13,21,1,0,1,0.0031107847639832973,5.891533871166694e-15,1.1102230246251565e-16
3,13,21,2,0,2,0.00476349048282119,2.0282379593970178e-14,0.0
3,13,21,3,0,3,0.007380112986252151,1.0650591443323009e-13,0.0
3,13,21,4,0,4,0.0013927059989197368,1.947768808623118e-13,3.3306690738754696e-16
3,13,21,5,0,5,0.006681002648662639,1.1138872362141066e-13,2.220446049250313e-16
3,13,21,6,0,6,0.006592560926115582,1.051553907273951e-12,2.220446049250313e-16
3,13,21,7,0,7,0.005302181933398786,8.912201937620311e-14,2.220446049250313e-16
3,13,21,8,0,8,0.0031500711724712243,2.1032572945338095e-11,3.3306690738754696e-16
3,13,21,9,0,9,0.007749572908022694,2.025999915902397e-13,4.440892098500626e-16
3,13,21,10,0,10,0.0030944008935675053,9.00009446294013e-12,1.1102230246251565e-16
3,13,21,11,0,11,0.00931801083330327,5.537809806451029e-13,2.220446049250313e-16
3,13,21,12,0,12,0.00351799968058002,3.710238999839974e-12,2.220446049250313e-16
3,13,21,13,0,13,0.004862190229800552,1.0009581306728109e-10,3.3306690738754696e-16
3,13,21,14,0,14,0.0027288085732638805,4.398969131287387e-13,4.440892098500626e-16
3,13,21,15,0,15,0.004477733574248253,1.1450411371314733e-12,4.440892098500626e-16
3,13,21,16,0,16,0.0013038531785633637,1.1472244601646021e-12,3.3306690738754696e-16
3,13,21,17,0,17,0.005819424917152409,5.268592185004053e-13,4.440892098500626e-16
3,13,21,18,0,18,0.004227052540969331,3.4753919775983435e-10,3.3306690738754696e-16
3,13,22,19,0,19,0.00024011715351287557,2.5705003229683827e-11,2.220446049250313e-16
3,13,22,20,0,20,0.00018979758944049943,3.797883299268262e-11,3.3306690738754696e-16
3,13,22,21,0,21,0.00026467786647470335,2.6029414265759772e-12,5.551115123125783e-16
3,13,22,22,0,22,0.001125982678706796,1.1900879703797411e-11,3.3306690738754696e-16
2,23,22,0,0,0,0.001635045454508374,,
2,23,22,1,0,1,0.0005997771446160383,2.498949719696807e-14,0.0
2,23,22,2,0,2,0.00032823276474108515,9.224913426594493e-14,1.1102230246251565e-16
2,23,22,3,0,3,0.00019860510036565668,2.115142707890925e-13,0.0
2,23,22,4,0,4,0.00042749702180843146,1.3699472991481054e-13,3.3306690738754696e-16
2,23,22,5,0,5,0.0008083204034931368,9.437510107146561e-14,1.1102230246251565e-16
2,23,22,6,0,6,0.0003867091343825355,2.4723355450873164e-12,4.440892098500626e-16
2,23,22,7,0,7,0.00011891234999432103,2.0695854338626325e-12,0.0
2,23,22,8,0,8,0.0012595521187451066,1.1525664590252103e-12,3.3306690738754696e-16
2,23,22,9,0,9,0.00010926220415514259,3.1378917198819666e-11,2.220446049250313e-16
2,23,22,10,0,10,0.00039771172284493563,8.112857584228227e-13,2.220446049250313e-16
2,23,22,11,0,11,0.0003325267198399601,6.175230825149579e-13,5.551115123125783e-16
2,23,22,12,0,12,9.392820150569813e-05,2.3206115710541157e-12,4.440892098500626e-16
2,23,22,13,0,13,0.0007945169021198278,6.091618519303039e-12,4.440892098500626e-16
